ID,Type,Date,Title,Description,URL
clb1c568v190416oikgtkp29o,EVENT_ORGANIZATION,2022-11-16T00:00:00.000Z, Creating fulfilling volunteer opportunities in open source software communities,"November call, the theme was working with volunteers. Yanina Bellini Saibene (rOpenSci) moderated a discussion between Saranjeet Kaur (RSE Asia Association) and Melissa Mendonça (NumPy, SciPy, Matplotlib, and Pandas) with brief comments from Yared Abera Ergu (The Carpentries in Africa). The panelists addressed a range of topics, including:

    The types of volunteer positions available in their communities
    What motivates their volunteers
    Problems with common approaches to volunteer labor and potential solutions
",https://www.cscce.org/2022/11/22/novembers-community-call-recap-community-managers-share-their-strategies-for-engaging-volunteers/
clb1cazbt18770mno96ni4dls,BLOGPOST,2022-11-26T00:00:00.000Z,Call for Tutorials - More resources,We mentioned that the tutorial session can be one of the ways attendees gain value from a conference. This is only true if the conference and its tutorials are accessible and friendly to as many people as possible. And this must be worked on from the very conception of the conference.,https://yabellini.netlify.app/blog/2022_tutorials_series/03-tutorials/
clb1ccip518830mnorl5asjfj,BLOGPOST,2022-11-13T00:00:00.000Z,A map of my readers,"Generating content is time-consuming and making it bilingual takes even more time. So with the intention of using my time in the best possible way, I started asking myself if the effort of writing in Spanish and English is something that is useful to other people, besides me. In this blog post, I show how to create a map of your readers using web statistics and #rstats.",https://yabellini.netlify.app/blog/2022-11-13-maps-with-r/
clb1cf23g18890mno7m8p4h0s,BLOGPOST,2022-10-15T00:00:00.000Z,Cosas que pasaron en las aulas virtuales y como las resolvimos - Entrega 3,"Reemplazos digitales de elementos y prácticas presenciales

Durante la pandemia le enseñé como enseñar online a mas de 800 docentes.

En esos encuentros muchos docentes decian que era dificil para ellos poder emular el aula presencial en la virtualidad. Y muchos reflexionaban que al no tener la experiencia de haber sido estudiante en clases online, no se imaginaban como ser un docente en ese contexto.

En esta última entrega de “Cosas que han salido mal en las aulas virtuales y como las resolvimos” vamos a repasar herramientas y técnicas para enseñar on-line que pueden reemplazar o digitalizar herramientas y técnicas que usamos en el aula presencial.",https://yabellini.netlify.app/blog/2022_teaching_es/06-teaching/
clb1cgpk118950mno65kz1qj4,BLOGPOST,2022-10-14T00:00:00.000Z,Cosas que pasaron en las aulas virtuales y como las resolvimos - Entrega 2,En esta serie de blog posts voy a dar detalles de cómo enseñé on-line en diferentes situaciones durante la pandemia del COVID-19.  En esta segunda entrega de Cosas que pasaron en las aulas virtuales y como las resolvimos  veremos diferents situaciones con las plataformas de videoconferencias.,https://yabellini.netlify.app/blog/2022_teaching_es/05-teaching/
clb1chkif19070mno79gcqnt9,BLOGPOST,2022-10-13T00:00:00.000Z,Cosas que pasaron en las aulas virtuales y como las resolvimos - Entrega 1,"Desde que tuvimos que iniciar a dar clases y realizar eventos online nos encontramos con todo un nuevo mundo de posibilidades de cosas que podían ir mal o al menos no como lo esperábamos.

La idea de esta serie es compartir situaciones ocurridas en clases y eventos on-line y como las resolvimos.
Primera entrega: infraesctuctura",https://yabellini.netlify.app/blog/2022_teaching_es/04-teaching/
clb1ckq8q18100nos5f5c76qu,BLOGPOST,2022-09-13T00:00:00.000Z,How to Participate with rOpenSci,"This blog post is intended to help you get started in rOpenSci community by highlighting some key links and activities. If you have questions, please get in touch with our Community Manager, Yanina Bellini Saibene by email or schedule a meeting. We are here for you as you begin your journey with our community. Welcome! Where do I get started? Glad you asked! rOpenSci fosters a culture that values open and reproducible research using shared data and reusable software.",https://ropensci.org/blog/2022/09/13/contributing-ropensci/
clb1cdhhm17890noso4dd5f9a,BLOGPOST,2022-11-06T00:00:00.000Z,The Call for Tutorials Proposal,"The conference tutorial session is one of the ways for attendees to get more out of the conference experience. Students, young professionals, and seasoned experts alike all can benefit from a hands-on learning experience with in-depth content prepared especially for this occasion.",https://yabellini.netlify.app/blog/2022_tutorials_series/02-tutorials/
clb1ce6cb17950nosswkn1qif,BLOGPOST,2022-10-24T00:00:00.000Z,Organizing Tutorials,"Tutorials, workshops, and training sessions can take many forms at conferences and events. As an organizer, you will have to plan and make decisions to provide a quality experience for attendees and teachers. There are many ways and tools to accomplish this goal.

In this first post, we will develop a mental model of what is involved in organizing the training session of an event.",https://yabellini.netlify.app/blog/2022_tutorials_series/01-tutorials/
clb1clqxd209016p8deao3s0w,BLOGPOST,2021-09-13T00:00:00.000Z,Cómo participar en rOpenSci,"Esta entrada del blog pretende ayudarte a iniciarte en la comunidad rOpenSci destacando algunos links y actividades clave. Si tienes alguna pregunta, no dudes en ponerte en contacto con nuestra Community Manager, Yanina Bellini Saibene por correo electrónico o programa una reunión con ella. Estamos a tu disposición para que comiences tu camino con nuestra comunidad. ¡Te damos la bienvenida! ¿Por dónde empiezo? rOpenSci fomenta una cultura que valora la investigación abierta y reproducible utilizando datos compartidos y software reutilizable.",https://ropensci.org/blog/2022/09/13/contributing-ropensci-es/
clb1cnug6201316oiosw4aeds,BLOGPOST,2022-07-10T00:00:00.000Z,Análisis de escenarios. ¿Qué podemos hacer cuando las cosas no van tan bien en el aula?,"A menudo, como docentes, nos encontramos con situaciones complejas en el aula. A veces somos testigos de discriminación, opresión, discusiones que escalan, dinámicas que no son saludable o estudiantes disruptivos. A veces, estamos tan asombrados por la situación que no podemos reaccionar adecuadamente y otras veces no sabemos que hacer.

La solución es la educación y la práctica. En el entrenamiento de Instructores de RStudio y en el Taller para Aliadas de Open Life Science aprendí que las personas que han pensado y reflexionado sobre situaciones de este tipo tienen más probabilidades de hacer algo y de hacerlo con eficacia en el mundo real.

Esta lección tiene como objetivo proveer un entorno amigable y seguro para discutir situaciones que pueden ocurrir en un aula del mundo real.

Diseñé estos escenarios basados en material del entrenamiento de Instructores de RStudio, el Taller para Aliadas de Open Life Science y los libros Cómo funciona el aprendizaje y Enseñar Tecnología en Comunidad. Los utilicé dos veces durante dos entrenamientos en español para instructores de The Carpentries.",https://yabellini.netlify.app/blog/2022_teaching_es/03-teaching/
ckp47ofji178562f00fr6cfhli,EVENT_ORGANIZATION,2020-06-20T00:00:00.000Z,Introduction to online teaching essentials,"I teach a 3 hours workshop to introduce basic good practices for classroom management using Zoom or a similar online meeting platform. Every detail of the workshop, from the demonstration of interest and pre-registration form to the feedback request at the end of the workshop, including its execution using Zoom, is a demonstration of the strategies that can be adopted or adapted to any synchronous teaching.",https://www.metadocencia.org/en/curso/intro-abc-online/
ckp471l6i169232f0014dhz0ec,EVENT_ORGANIZATION,2020-10-03T00:00:00.000Z,Teaching on-line essentials,"We are going to introduce basic good practices for managing the online classroom. Every detail of the workshop, starting with the pre-registration form until the return request after the workshop is finished, passing through the execution of the workshop, are a demonstration of strategies that can be adopted or adapted to any teaching task that happens interacting simultaneously with students. During the workshop we will have a demonstration of how to contact and prepare students to join the synchronous class, how to manage a virtual classroom of 20 people using Zoom, we will see examples to create a positive environment and we will have an introduction to pedagogical concepts of focused class design in the audience, schematization of content with concept maps, formative evaluation with diagnostic power, participation in a collaborative document to take notes and solve formative evaluations and other pedagogical tools based on evidence and easy to implement.",https://www.meetup.com/es/rladies-santa-rosa/events/273506766/
ckp47na9u177262f0031jwwgx1,EVENT_ORGANIZATION,2020-06-18T00:00:00.000Z,Introduction to online teaching essentials,"I teach a 3 hours workshop to introduce basic good practices for classroom management using Zoom or a similar online meeting platform. Every detail of the workshop, from the demonstration of interest and pre-registration form to the feedback request at the end of the workshop, including its execution using Zoom, is a demonstration of the strategies that can be adopted or adapted to any synchronous teaching.",https://www.metadocencia.org/en/curso/intro-abc-online/
ckp471kqd168822f00hoh7f4zn,EVENT_ORGANIZATION,2021-05-05T00:00:00.000Z,BoF Measure Impact in Educational Events,I co-organize a Birds of Feather about measuring impact in educational events,https://csvconf.com/
ckp471l6n169252f00ppaavfc1,SPEAKING,2020-07-01T00:00:00.000Z,Cómo hacer una reunión virtual inolvidable (sin morir en el intento),"Although it is not possible to meet in person, the magic of R-Ladies does not stop and makes virtual encounters possible. In this meetup we will tell you some tips and tools so that any interactive virtual event (for example, class, workshop or online panel) is a success without additional stress when doing it. If you organize R-Ladies meetups, you will find where and how to access the infrastructure that will allow you to organize online meetups for your chapter. If you do not organize R-Ladies meetups, you will also find useful material for all kinds of online events that you organize or participate in.

These contents are brought to us by Latin American R-Ladies, mostly certified to teach by RStudio Education and The Carpentries. Most are also part of MetaDocencia, an organization that since the end of March has held more than 25 interactive workshops teaching online teaching to more than 300 Spanish-speaking teachers with excellent results. They all have vast experience telecommuting and teaching online.",https://www.meetup.com/es/rladies-santa-rosa/events/271529806/
ckp47b2va172232f00of9w9lmi,EVENT_ORGANIZATION,2020-10-30T00:00:00.000Z,49 Jornadas Argentinas de Informática e Investigación Operativa,"I was chair of the 49 Jaiio. Since 1961, the JAIIOs, Argentine Computer Conference, organized by the Sociedad Argentina de Informática (SADIO), have been held, where papers published in Annals are presented in parallel sessions, research results and experiences in the field of Computer Science are discussed on different topics, also developing conferences and meetings with the assistance of Argentine and foreign researchers, students and professionals.

The JAIIOs are organized as a set of separate symposia, each dedicated to a specific topic, lasting one or two days, in such a way as to allow the interaction of their participants.",https://49jaiio.sadio.org.ar/
ckp471l8m169532f001ulrykkv,EVENT_ORGANIZATION,2020-10-07T00:00:00.000Z,LatinR -> Conferencia Latinoamerica de R para Investigación y Desarrollo,"On October 2017, Laura Acion and I were contacted by R-Foundation Conference Committee because they were interested in the emergence of academic-focused R events in regions not currently covered by useR!. In less than a week, we had organized our first videoconference to start thinking about how to face the challenge. This quick response was not the result of mere luck, but the consequence of a year in which the R community — through its local RUGs and social media presence— grew stronger in South America. By mid November everything was set up: a name, a place, a date, and a motivated international organizing committee. The first edition took place in Buenos Aires, Argentina, the second in Santiago de Chile, Chile. and the third was virtual because of COVID.  I'm one of the founder and the co-chair of this conference.",https://github.com/LatinR/presentaciones-LatinR2020
ckp47hmmw173442f00u10mm2ol,SPEAKING,2020-06-12T00:00:00.000Z,RStudio Instructor Certification Webinar,I shared my experience doing the certification as a Tidyverse RStudio instructor for the Minnorities in R. community.,https://youtu.be/582tMkPvloU
ckp47tbe4181562f00l0nwe6ji,VIDEO_PODCAST,2020-06-26T00:00:00.000Z,Mujeres en STEAM - ¿Quién es Yanina Bellini Saibene?,Interview (video and posdcast) about my career made by Las De Sistemas.,https://youtu.be/_SmnmK6DgOg
ckp47v79u183122f0071q3n1bo,VIDEO_PODCAST,2021-02-03T00:00:00.000Z,Cadena de datos Episodio 37. Entrevista a Yanina Bellini Saibene,I was interview by the Cadena de Datos podcast.,https://youtu.be/5usE2w2v33E
ckp471kym169032f00ljoh6js1,SPEAKING,2021-04-27T00:00:00.000Z,Facilitating discussions around DEI ,"I was part of a panel about Facilitating discussions around Diversity, Equity and Inclusion. ",https://www.cscce.org/event/dei-sig-facilitating-discussions-around-dei/
ckp471ktc168982f000gjc772o,EVENT_ORGANIZATION,2021-03-22T00:00:00.000Z,Como enseñar a programar on-line,I co-teach in a 3 hours workshop How to teach to code on-line.  MetaDocencia workshop.,https://www.metadocencia.org/curso/programar/
ckp471ky8169022f0019sp5h21,EVENT_ORGANIZATION,2021-03-20T00:00:00.000Z,Intro al ABC para enseñar on-line,I co-teach a 3 hours workshop on Teaching on-line essentials.,https://www.metadocencia.org/curso/intro-abc-online/
ckp471l86169352f0090xczz04,EVENT_ORGANIZATION,2020-12-07T00:00:00.000Z,R-Ladies 2020 and TidyModels,Closing event of the year for R-Ladies in Argentina. Free and Open.,https://rladiesenargentina.github.io/Resumen_meetups_2020/
ckp471l8c169372f00be7ximhk,OPEN_SOURCE_PROJECT,2020-10-29T00:00:00.000Z,Red de radares de INTA,"Series of packages, libraries, algorithms and models for the administration and opening of the data of the meteorological radar network of the INTA of Argentina",https://github.com/INTA-Radar
ckp471kqe168842f00v8tllyco,EVENT_ORGANIZATION,2021-04-24T00:00:00.000Z,Cómo enseñar a programar online,I co-teach a 3 hours workshop on How to teach to code online.  Free. Organized with MetaDocencia.,https://www.metadocencia.org/curso/programar/
ckp471lar169682f004ursytza,SPEAKING,2021-02-12T00:00:00.000Z,Comunidades de práctica - Mujeres que inspiran,I talk about communities of practice in a panel with other women about sisterhood in the tech world organized by Científicas de Ecuador.,https://twitter.com/CientificasEC
ckp471lar169692f000d7ys1v9,EVENT_ORGANIZATION,2021-02-26T00:00:00.000Z,Intro al ABC para enseñar on-line,Co-teaching How to teach on-line essential. 3 hours workshop.  Free and open. Organized by MetaDocencia.,https://www.metadocencia.org/curso/intro-abc-online/
ckp477x0o171052f00qp0yex7s,HACKATHON,2020-11-03T00:00:00.000Z,Procesando datos espaciales con R,I gave a workshop of an hour and a half on how to analyze spatial data from R and was a jury of the Hackathon.,https://desafiosagtech.com/
ckp471la6169632f00c0hy1kox,SPEAKING,2021-05-14T00:00:00.000Z,Aplicaciones de Ciencias de Datos en el sector agropecuario,I give a talk about Data Science applied to the agricultural sector,https://congreso.see-ec.org/
ckp471l83169332f00ymgqoi01,SPEAKING,2020-11-12T00:00:00.000Z,Hacia una red de práctica sobre comunidades de práctica,I was part of a panel on communities of practice where I presented R-Ladies and MetaDocencia.,https://www.youtube.com/watch?v=7faW466eccM
ckp471l8h169422f00urexsd6y,EVENT_ORGANIZATION,2020-10-02T00:00:00.000Z,Generando tutoriales interactivos con el paquete learnr,"In this tutorial we introduce the learnr package to generate interactive tutorials. The idea of ​​a rmarkdown document that allows you to walk through content, answer questions, and run code for immediate feedback is very powerful. Especially if that tutorial can be available as a package or as a website or in RStudio. If you have remote or asynchronous classes, if you have a package and want to take the help to another level, if you have initial students and do not want them to suffer the installation of the tools, an interactive tutorial can help you.",https://www.meetup.com/es/rladies-santa-rosa/events/273513242/
ckp471l83169342f008cb4iuhl,OPEN_SOURCE_PROJECT,2021-01-31T00:00:00.000Z,AgroMet,Set of functions for calculating hydrological climatic indices and statistics from tidy data. It includes a function to graph georeferenced results and cartographic information and to download data from SIGA.,https://github.com/AgRoMeteorologiaINTA
ckp471l5q169222f00rbbb09e6,EVENT_ORGANIZATION,2020-07-24T00:00:00.000Z,Predictive modeling with text using tidy data principles - useR! 2020 tutorial,"As part of the organizing team of useR! 2020 and from R-Ladies in Argentina, we organized and hosted this tutorial that had several accessibility measures such as close caption",https://www.meetup.com/es/rladies-santa-rosa/events/271927045/
ckp471la6169592f00g964ypql,SPEAKING,2021-05-01T00:00:00.000Z,Ciencia de datos aplicada al sector agropecuario,I show use cases with link to github repo with code about data science applied in agricultural problems,https://twitter.com/wids_lapaz
ckp471l86169362f00vd3n6fn2,SPEAKING,2020-12-12T00:00:00.000Z,¿Qué es un poster?,I gave a talk in the framework of R-Ladies La Paz and other communities of practice explaining what a poster is and how to make it as training for a group of undergraduate students who would participate in a poster contest with their research and data analysis.,https://twitter.com/rladieslapaz
ckp471l83169322f00kqunhgbd,OPEN_SOURCE_PROJECT,2021-03-01T00:00:00.000Z,Suelos del INTA,"Series of packages, libraries, databases, websites and mobile applications for the administration and opening of the soil data of the Argentine Republic",https://github.com/INTA-Suelos
ckp471lah169642f00qypeo1yx,SPEAKING,2021-03-10T00:00:00.000Z,La ciencia de datos al servicio del sector agropecuario,I delivery a free and open talk about applied Data Science in the agricultural sector,https://www.austral.edu.ar/cienciasempresariales/conocimiento-e-impacto/austral-en-linea/webinars-2021/
ckp471l2r169112f000ajmafjt,SPEAKING,2020-05-18T00:00:00.000Z,Primeros pasos con GIT,"We are going to take the first steps with GIT. What is it, what is it for and how can I use it from RStudio.",https://www.meetup.com/es/rladies-santa-rosa/events/270668823/
ckp471kqf168852f0062zc6gyn,EVENT_ORGANIZATION,2021-05-08T00:00:00.000Z,Aprendé a hacer ejercicios interactivos de R con learnr.,"I co-teach a course to build interactive tutorial to teach how to code. Organize with RenBaires R User Group in Buenos Aires, Argentina and MetaDocencia.",https://www.meetup.com/es/renbaires/events/277921094/
ckp471lbf169732f00963igg64,SPEAKING,2021-02-11T00:00:00.000Z,Geotecnologías aplicadas al sector agropecuario,"I talk about the use of getechnology, big data, ML and IA applied to remote sensing on the agricultural sector.",https://youtu.be/k3rS2vIZaLc
ckp471l2q169102f00egc6n7lj,SPEAKING,2020-11-17T00:00:00.000Z,Taller de Imagenes satelitales para uso agropecuario,I teach a 3 ours workshop for young rural area students about the use of remote sensing data.,https://inta.gob.ar/eventos/uso-y-analisis-de-imagenes-satelitales-en-el-agro
ckp471l3i169182f00biyqu2s3,EVENT_ORGANIZATION,2021-04-28T00:00:00.000Z,R-Ladies+ Invita a useR!,"Meta meetup organize with other R-Ladies Chapters to invite to useR! explaining all the Accesibility, Equity and Inclusion effort made for the 2021 conf",https://www.meetup.com/es/rladies-santa-rosa/events/277740852/
ckp471la6169622f00a7vbctz1,SPEAKING,2021-01-21T00:00:00.000Z,"On programming, teaching, and building interactive tutorials with learnr","Teaching R is part of my activities as a community organizer, an RStudio Certified Instructor, a conference chair, and a researcher. Since 2019, I use the learnr package to generate interactive tutorials to teach R synchronously and asynchronously. The addition of the Tutorials panel in RStudio IDE and the need for virtual classes made the use of this package even more interesting. In this talk, I will tell you how to generate interactive tutorials, how to add pedagogical tools to them, what other packages you can use with {learnr} and show multilingual examples.",https://www.rstudio.com/resources/rstudioglobal-2021/on-programming-teaching-and-building-interactive-tutorials-with-learnr/
ckp47lxw3174722f00k3h98rb7,EVENT_ORGANIZATION,2020-05-16T00:00:00.000Z,Intro al ABC para enseñar on-line,"I teach a 3 hours workshop to introduce basic good practices for classroom management using Zoom or a similar online meeting platform. Every detail of the workshop, from the demonstration of interest and pre-registration form to the feedback request at the end of the workshop, including its execution using Zoom, is a demonstration of the strategies that can be adopted or adapted to any synchronous teaching.",https://www.metadocencia.org/curso/intro-abc-online/
ckp471kqd168832f00rddmaevv,OPEN_SOURCE_PROJECT,2021-04-30T00:00:00.000Z,Enseñar Tecnología en Comunidad,I lead the volunteer and colaborative translation of Teaching Tech Together,https://teachtogether.tech/
clkx76fp007200opav8mtq45p,SPEAKING,2022-12-02T00:00:00.000Z,rOpenSci. Ciencia abierta reproducible,Seminarios Web de la Plataforma Estadística del INTA / Online (Argentina),https://yabellini.netlify.app/talk/ropensci_pae_inta_2022/
clkwngf1n38750on7tdbu9x3m,BLOGPOST,2022-12-22T00:00:00.000Z,Twenty-four and a half years,"A review of my work at the Instituto Nacional de Tecnología Agropecuaria, INTA, Argentina.",https://yabellini.netlify.app/blog/2022-12-21-inta/
clkwnjchp38880on7ilxkehpw,BLOGPOST,2022-12-26T00:00:00.000Z,Another lap around the Sun,"This year was full of emotions, difficult decisions, and important changes. Reflecting on what happened will help me to improve.",https://yabellini.netlify.app/blog/2022-12-31-year-in-review/
clkwnl73r315417nkcrwuiwtm,BLOGPOST,2022-12-26T00:00:00.000Z,Otra vuelta al sol,"Este fue un año muy cargado de emociones, decisiones difíciles y cambios importantes. Reflexionar sobre lo ocurrido, me ayudará a mejorar.",https://yabellini.netlify.app/blog/2022-12-31-year-in-review_es/
clkwnpcf601681aqeho5vj8wg,BLOGPOST,2023-01-07T00:00:00.000Z,TidyTuesday - Bring Your Own Data Week!,"Last month I resigned from my position at INTA and did a review of some of the things I did in the 24+ years as a researcher. As this is the Bring Your Own Data Week for TidyTuesday I decide to write a blog post explaining how to make a heat map with all the publications of which I have a record during those 24+ years (and at academic work we keep track of everything, so I have a lot of publications to play with).",https://yabellini.netlify.app/blog/2023-01-07-tidytuesday/
clkwoi7ry31610nnuma76eik4,ARTICLE_PUBLICATION,2023-06-01T00:00:00.000Z,Multilingual Data Science: Ten Tips to Translate Science and Tech Content,"Chapter 16 in the Data Science by Design Anthology Vol. 2: Our Environment. A collection of work by data designers, artists, and scientists. ISBN: 979-8-218-20191-3.",http://datasciencebydesign.org/blog/multilingual-data-science
clkwztskm37641ap2njsqkdny,BLOGPOST,2023-07-27T00:00:00.000Z,Diez consejos rápidos para enseñar con programación (participativa) en vivo (en línea),"La programación participativa en vivo y la programación en vivo son estrategias eficaces para enseñar a programar, ya que permite que les estudiantes vean el proceso de pensamiento de quien enseña y sus técnicas de resolución de problemas en tiempo real mientras programan. Además, posibilitan una enseñanza activa al permitir a los y las profesores/as seguir los intereses, las preguntas y los comentarios de sus estudiantes. Sin embargo, con el cambio a las aulas virtuales, tenemos que adaptar estas prácticas docentes al contexto online.

En este artículo, comparto mis diez consejos basados en mi experiencia en la enseñanza de la codificación en línea utilizando codificación participativa en vivo.",https://yabellini.netlify.app/blog/2022_teaching_es/07-teaching/
clkwzuwkv36890nr0wfdq65qb,BLOGPOST,2023-05-20T00:00:00.000Z,What have I been reading?,Since late 2021 I started reading in English to learn the language. Here is the list of book I have been reading.,https://yabellini.netlify.app/blog/2023-05-20-books/
clkwzvw0036950nr07l87by94,BLOGPOST,2023-05-15T00:00:00.000Z,Why do I teach?,"I have been teaching since I was 15 years old. It is my favorite thing in the world. On university teachers' day in Argentina, some reflections on why I teach.",https://yabellini.netlify.app/blog/2023-05-15-proffesor/
clkwzwto437701ap2tbv32c7e,BLOGPOST,2023-05-06T00:00:00.000Z,In pursuit of a VISA,"It took me eight months, $950, and 200 hours of work to obtain a VISA from Argentina to the United States. I missed three events in 2022, losing opportunities and affecting my mood and motivation. VISA processes are very different for each person, but there is a correlation between the difficulty level and your origin, strongly penalizing people from the global south.We must take into account these differences to design and change how we organize events, conferences, and team activities. It is essential to ensure participation.",https://yabellini.netlify.app/blog/2023-05-06-visa/
clkx000r437010nr0xl1rb1t3,EVENT_ORGANIZATION,2023-04-17T00:00:00.000Z,"CSV,Conf","What is csv,conf?

csv,conf is a community event for datamakers from all around the world. At csv,conf, we get together to discuss open data, and how data can be used to solve problems across open source, journalism, science, government, and beyond! Over two days, attendees will have the opportunity to learn about ongoing work, share skills, exchange ideas (and stickers!) and kickstart collaborations. The rest of the week will be dedicated to parallel events featuring open data and open scholarship initiatives, communities, and projects. We welcome you to join us for the 7th year! 

 csv,conf,v7 will be held in Buenos Aires (Argentina) from April 19 to 20, 2023.

csv,conf is a community event for datamakers from all around the world. At csv,conf, we get together to discuss open data, and how data can be used to solve problems across open source, journalism, science, government, and beyond!

csv,conf is a community conference that is about more than just comma-separated-values - it brings together a diverse group to discuss topics including data sharing, data ethics, data analysis and more. Over two days, attendees will have the opportunity to learn about ongoing work, share skills, exchange ideas (and stickers!) and kickstart collaborations. The rest of the week will be dedicated to parallel events featuring open data and open scholarship initiatives, communities, and projects. We will be soon sharing more updates about the program and ticket registration, follow us on Twitter @CSVconference to stay tuned.

This is a very special edition as it’s the first time the event takes place in the Southern hemisphere. We hope this will encourage and increase the participation of the Latin American community in the conference, as we know there’s a strong open movement in the region. Previous conferences took place in Berlin, Portland and online. Check our YouTube channel to watch previous years’ talks.

If you are passionate about data and its application to society, this is the conference for you! The call for session proposals is open until November 25, 2022, and we encourage talks about new and interesting ways of using data (like how a plain-text file format led to a crossword scandal or how a spreadsheet turned into a critical data infrastructure to monitor COVID-19 infections).

We are happy to answer all questions you may have or offer any clarifications if needed. Feel free to reach out to us on csv-conf-coord@googlegroups.com, on Twitter @CSVconference, or our dedicated community Slack channel.

We are committed to diversity and inclusion, and strive to be a supportive and welcoming environment to all attendees. To this end, we encourage you to read the Conference Code of Conduct that we will be enforcing.

Last but not least, csv,conf is a group effort to put on a non-profit, community conference with dozens of people putting in time, including but not limited to the 2023 organizing team:

Elaine Wong, Canadian Broadcasting Corporation

SherAaron Hurt, The Carpentries

Marisa Miodosky, Open Heroines

Julieta Millan, Universidad de Buenos Aires

Gabi Mejias, DataCite

Lilly Winfree, data.world

Naomi Penfold, Invest in Open Infrastructure

Lai Yi Ohlsen, Measurement Lab

Yanina Bellini Saibene, rOpenSci

Sara Petti, Open Knowledge Foundation

Milagros Miceli, DAIR & Weizenbaum Institute

Patricio Del Boca, Open Knowledge Foundation

John Chodacki, California Digital Library

We look forward to hosting you in Buenos Aires next year!",https://csvconf.com/
clkx00us937070nr04zm4ha0f,BLOGPOST,2023-04-06T00:00:00.000Z,"Csv,Conf,v7 in Buenos Aires, Argentina","I enjoy organizing conferences, congresses, and events where people come together to share what they do.

As it is an activity that requires a lot of energy and continuous work, and I generally do it in my free time, this year I am participating in the organization of only two conferences (I have organized five confs in a year, so two is a pretty low number).

I would like to tell you about one of these conferences, the CSV,Conf,v7",https://yabellini.netlify.app/blog/2023-04-06-pre-csv-conf/
clkx0273t31040nmk9gugg5uc,BLOGPOST,2023-03-17T00:00:00.000Z,A beautiful lesson,"What is the best way to share a lesson so that others can use it, adapt it, understand it?",https://yabellini.netlify.app/blog/2023-03-17-beautiful-lesson/
clkx062vb04030opamum8lo00,BLOGPOST,2023-02-25T00:00:00.000Z,A year in The Carpentries' Executive Council,Reflextion on my participation as member of the Carpentries Executive Council,https://yabellini.netlify.app/blog/2023-02-25-the_carpentries/
clkx08nxw04140opaafdk3zfv,BLOGPOST,2023-01-20T00:00:00.000Z,Ten quick tips for teaching with (participatory) live coding (online),"Live coding and participatory live coding are effective strategies for teaching programming, as they allow students to see the instructor’s thought process and problem-solving techniques in real time while programming. Moreover, it enables active teaching by allowing teachers to follow their learners’ interests, questions, and feedback. However, with the shift to virtual classrooms, we need to adapt these teaching practices to the online context.

In this blog post, I share my ten tips based on my experience teaching coding online using live coding.",https://yabellini.netlify.app/blog/2022_teaching_en/04-teaching/
clkx0a06m44840opglbjszqp7,BLOGPOST,2023-08-04T00:00:00.000Z,rOpenSci Champions Pilot Year: Training Wrap-Up,"By Yanina Bellini Saibene, Camille Santistevan, Maya Sanghvi, Lou Woodley, Maëlle Salmon, Mauro Lepore, Heather Turner, Pao Corrales

Our first cohort of the rOpenSci Champions Program has now completed the first phase of their training. One of the goals of this program was to ensure that all participants gained new skills and understanding. We wanted to support Champions and Mentors, but also those who applied to the program but were not selected. Therefore we ensured that all groups had access to different training opportunities.

In this article, we share the curriculum created for the Champions, Mentors, and non-selected applicants, as well as what we learned during this pilot.",https://ropensci.org/blog/2023/08/04/champions-program-training/
clkx0b09n44900opgvgaxza68,BLOGPOST,2023-01-27T00:00:00.000Z,Pequeños científicos,Recordando mi participación en la feria de ciencias cuando estaba en secundaria.,https://yabellini.netlify.app/blog/2023-01-22-little_scientists-es/
clkx0br1344010on7tkuragaf,BLOGPOST,2023-01-27T00:00:00.000Z,Little Scientists,Remembering my participation in the science fair when I was in secondary school.,https://yabellini.netlify.app/blog/2023-01-22-little_scientists/
clkx0el1845030opgxxm1luif,BLOGPOST,2023-01-18T00:00:00.000Z,Call for Tutorials - Review. Series Organizing Tutorials,"In this blog post, you will learn about the process of review the proposals and an example rubric for the review",https://yabellini.netlify.app/blog/2022_tutorials_series/05-tutorials/
clkx7eo4741680nr004e3qrd0,SPEAKING,2023-02-16T00:00:00.000Z,rOpenSci Champions Program. A mentoring & training program for Scientific Open Source Champions,A presentation about lessons learned on the first steps of organizing rOpenSci Champions program for EuroBio Imaging,https://yabellini.netlify.app/talk/2023_eurobioimaging/
clkx7cx2242451ap2a4d1v83e,SPEAKING,2023-02-09T00:00:00.000Z,Multilingual Publishing,Presentation of the tools and work we are doing at rOpenSci to make multilingual publications. We show how we use and R Package to create a Pull Request with an automatic translations using DeepL API and review this translation by a two people and then merge to the language version of the book.  Bioconductor ,https://yabellini.netlify.app/talk/2023_bioconductor/
clkx8ofmn44321ap22b7qi30a,SPEAKING,2023-02-23T00:00:00.000Z,rOpenSci. Reproducible Open Science for (and by) All,"Summary of rOpenSci activities that helps reproducibility and diverse contributions. 
Toronto Workshop on Reproducibility / Hybrid (Global). University of Toronto.",https://yabellini.netlify.app/talk/2023_torontoworkshopreproducibility/
